4 CIM,,,,,,,,,6 CIM,,,,,,,,,4 CIM + 2 MINI,,,,,,,,,8 775PRO 80%,,,,,,,,,6 775PRO 80%,,,,,,,,,6 775PRO 100%,,,,,,,,,6 MINICIM,,,,,,,,,4 MINICIM,,,,,,,,,4 MINI + 2 CIM,,,,,,,,,2 MINI + 2 CIM,,,,,,,,,2 CIM,,,,,,,
MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULE,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES,,MSEC,ICOUNT,COUNT DELTA,COUNT/MSEC,TOTAL AMP,AVG AMP,VOLT,JOULES
0.006,0,,,0,0,13.2,,,0.007,0,,,0,0,13,,,0.015,0,,,0,0,13.2,,,0.006,0,,,0,0,12.9,,,0.006,0,,,0,0,13,,,0.005,0,,,0,0,13.1,,,0.005,0,,,0,0,13.1,,,0.006,0,,,0,0,12.9,,,0.005,0,,,0,0,13.1,,,0.005,0,,,0,0,13,,,0.004,0,,,0,0,12.8,
18.784,0,0,0,0,0,8.9,0,,8.962,0,0,0,0,0,13,0,,21.545,0,0,0,0,0,7.6,0,,11.292,0,0,0,20.5,2.5625,12.9,2.9845827,,14.144,0,0,0,0,0,13,0,,16.965,0,0,0,0,0,12.8,0,,16.393,0,0,0,0,0,13.1,0,,13.302,0,0,0,0,0,12.9,0,,79.589,2,2,0.02513067953,2.2,0.3666666667,12.8,2.24108544,,13.364,0,0,0,0,0,13,0,,14.722,0,0,0,0,0,12.8,0
38.877,3,3,0.1493057284,0,0,7.3,0,,28.366,1,1,0.05153576582,0,0,7.2,0,,40.466,3,3,0.1585539876,0,0,7.6,0,,32.848,2,2,0.09278159213,20.5,2.5625,12.9,5.7004842,,33.975,1,1,0.05042610055,0,0,8.1,0,,37.411,0,0,0,0,0,12.8,0,,100.047,7,7,0.08367800703,17.3,2.883333333,12.1,17.51129182,,94.334,4,4,0.04936321453,13.9,3.475,12.3,13.85404104,,93.711,3,1,0.07081149979,2.2,0.3666666667,12.8,0.39767552,,33.287,0,0,0,0,0,13,0,,35.665,0,0,0,0,0,12.8,0
57.904,7,4,0.2102275713,200.2,50.05,7.6,28.94996104,,48.24,5,4,0.2012679883,0,0,10.7,0,,61.527,9,6,0.2848867575,167.4,27.9,7.2,25.38440208,,62.803,10,8,0.2670672676,57.3,7.1625,7.3,12.52987695,,55.958,5,4,0.1819587863,139.2,23.2,7.8,23.86826208,,59.859,1,1,0.04454739843,0,0,12.6,0,,119.631,12,5,0.2553104575,51.3,8.55,12.1,12.15637632,,117.567,7,3,0.1291266733,13.9,3.475,12.3,3.97214601,,112.97,5,2,0.1038475518,2.2,0.3666666667,12.5,0.5296225,,53.49,1,1,0.04949759937,31.2,7.8,9.8,6.17726928,,61.974,0,0,0,0,0,12.7,0
79.109,12,5,0.2357934449,200.2,50.05,7.6,32.2638316,,68.559,9,4,0.1968600817,144.8,24.13333333,10.4,30.59878848,,82.61,16,7,0.3320210596,167.4,27.9,7.3,25.76384766,,252.363,150,140,0.7385524372,286.6,35.825,8.2,445.4887472,,139.959,38,33,0.392852466,269.8,44.96666667,7.7,174.5087175,,138.726,21,20,0.2535914895,173.1,28.85,9.8,133.7884015,,133.453,16,4,0.2893937202,51.3,8.55,11.2,7.94156832,,131.921,10,3,0.2090009753,13.9,3.475,11.9,2.37429514,,132.925,8,3,0.1503382611,2.2,0.3666666667,10.6,0.4653506,,139.071,18,17,0.198642222,88.7,22.175,10.8,81.98317476,,245.51,34,34,0.1852497603,56.2,28.1,11.6,119.6507891
98.554,20,8,0.4114168167,200.2,50.05,7.7,29.9752453,,89.032,15,6,0.29306892,144.8,24.13333333,10.4,30.83070016,,100.987,23,7,0.3809109213,167.4,27.9,7.2,22.14943056,,273.617,174,24,1.12919921,286.6,35.825,8.6,52.38600904,,155.126,47,9,0.5933935518,269.8,44.96666667,7.8,31.91804148,,158.769,30,9,0.4490345757,173.1,28.85,9.8,34.00054434,,154.489,23,7,0.3327628827,51.3,8.55,10.2,11.00729736,,152.402,14,4,0.1953029637,32.2,8.05,10.4,6.85867728,,152.568,13,5,0.2545436033,60,10,9.4,11.078652,,154.049,23,5,0.3338229403,88.7,22.175,10.8,14.34832488,,263.724,40,6,0.329416932,53.6,26.8,10.9,10.64134736
119.334,30,10,0.4812319538,200.2,50.05,7.8,32.4492168,,108.495,22,7,0.3596567847,144.8,24.13333333,10.2,28.74607248,,120.594,34,11,0.561024124,300.7,50.11666667,7.5,44.21868675,,294.655,200,26,1.235858922,256.2,32.025,8.2,44.19747192,,174.485,60,13,0.6715222894,269.8,44.96666667,7.8,40.73985396,,177.034,40,10,0.5474952094,173.1,28.85,8.9,28.13887635,,173.671,31,8,0.4170576582,51.3,8.55,9.2,9.05313672,,171.939,20,6,0.3071095869,32.2,8.05,9.7,6.10218658,,172.981,20,7,0.3429187283,60,10,8.6,10.533108,,173.202,30,7,0.365477993,88.7,22.175,10.1,17.15859811,,281.298,46,6,0.3414134517,53.6,26.8,10.9,10.26743376
139.141,40,10,0.5048720149,265.5,66.375,7.9,41.54419215,,128.354,29,7,0.3524850194,150.8,25.13333333,10.7,32.04368804,,140.666,45,11,0.5480271024,300.7,50.11666667,7.5,45.267378,,318.519,232,32,1.340931948,256.2,32.025,8.6,52.58002848,,194.397,74,14,0.7030936119,250.3,41.71666667,7.9,39.37339144,,197.966,52,12,0.5732849226,242.8,40.46666667,7.2,36.59248512,,194.107,41,10,0.4893325504,138.7,23.11666667,9.2,26.07715344,,191.91,26,6,0.3004356317,32.2,8.05,9.7,6.23774214,,193.023,29,9,0.4490569803,60,10,8.6,10.341672,,194.064,40,10,0.4793404276,109.1,27.275,9.5,21.6224199,,299.224,53,7,0.3904942542,53.6,26.8,10.2,9.80050272
159.066,53,13,0.652446675,265.5,66.375,8,42.3207,,148.377,37,8,0.3995405284,150.8,25.13333333,7,21.1362788,,160.634,58,13,0.6510416667,300.7,50.11666667,7.6,45.63326976,,338.21,260,28,1.421969428,237,29.625,8.9,41.5342263,,214.174,91,17,0.8595843657,250.3,41.71666667,8.1,40.09648311,,217.911,67,15,0.7520681875,242.8,40.46666667,7,33.898522,,213.417,53,12,0.6214396686,156.8,26.13333333,7.5,22.70856,,212.036,35,9,0.4471827487,133.2,33.3,8.8,23.59089216,,213.105,39,10,0.4979583707,132,22,7.7,20.4113448,,213.843,51,11,0.5561454067,109.1,27.275,8.8,18.98942232,,318.115,62,9,0.4764173416,53.6,26.8,9.4,9.51804144
178.772,67,14,0.7104435197,265.5,66.375,8,41.855544,,168.782,47,10,0.4900759618,150.8,25.13333333,10.6,32.6169844,,181.741,73,15,0.7106647084,277.2,46.2,7.7,45.05162508,,360.397,293,33,1.487357462,237,29.625,8.9,46.7990391,,234.823,108,17,0.8232844206,241.6,40.26666667,8.2,40.90814688,,237.284,81,14,0.7226552418,242.8,40.46666667,7,32.9263508,,233.582,67,14,0.6942722539,156.8,26.13333333,7.4,23.3978528,,232.424,45,10,0.4904845988,133.2,33.3,8.7,23.62642992,,232.528,52,13,0.6693095814,213.1,35.51666667,7.7,31.87061801,,233.361,63,12,0.6148170919,109.1,27.275,8.8,18.73884144,,341.327,73,11,0.4738928141,117.4,58.7,9.6,26.16085248
198.567,83,16,0.8082849204,259.5,64.875,8.1,41.60810025,,189.169,56,9,0.4414577917,146.9,24.48333333,10.6,31.74541318,,201.426,90,17,0.8636017272,277.2,46.2,7.8,42.5621196,,377.926,320,27,1.540304638,237,29.625,8.7,36.1430451,,254.263,127,19,0.9773662551,232.2,38.7,8.2,37.0145376,,257.497,99,18,0.8905160046,242.8,40.46666667,7,34.3540148,,253.647,83,16,0.7974084226,270.1,45.01666667,7.5,40.64667375,,252.11,58,13,0.6603677741,133.2,33.3,8.8,23.07514176,,252.635,67,15,0.7460088526,213.1,35.51666667,7.7,32.99297309,,253.055,77,14,0.7108764091,202.2,50.55,8.9,35.44092852,,361.527,84,11,0.5445544554,117.4,58.7,9.6,22.766208
222.429,103,20,0.8381527114,250,62.5,8.3,49.51365,,208.621,65,9,0.4626773597,146.9,24.48333333,6.8,19.43099184,,221.185,108,18,0.9109772762,277.2,46.2,8,43.8175584,,398.176,352,32,1.580246914,237,29.625,8.9,42.713325,,274.515,146,19,0.9381789453,232.2,38.7,8.2,38.56061808,,280.084,119,20,0.8854650905,341.1,56.85,7.2,55.47186504,,273.34,100,17,0.8632509013,270.1,45.01666667,7.6,40.42500268,,272.224,71,13,0.6463159988,184.1,46.025,8.8,32.58628912,,273.221,84,17,0.8258039444,213.1,35.51666667,7.7,33.77894982,,273.226,93,16,0.7932179862,202.2,50.55,8.8,35.89147056,,381.335,95,11,0.5553311793,117.4,58.7,9.6,22.32440832
238.479,119,16,0.9968847352,250,62.5,8.4,33.705,,228.783,78,13,0.6447773038,146.9,24.48333333,7.5,22.2134835,,241.509,128,20,0.9840582562,277.2,46.2,8,45.0705024,,417.269,384,32,1.676006914,215.2,26.9,8.9,36.56844104,,294.006,167,21,1.077420348,232.2,38.7,8.4,38.01680568,,297.912,137,18,1.009647745,341.1,56.85,7.5,45.608481,,293.523,119,19,0.9413863152,270.1,45.01666667,7.6,41.43085508,,292.033,86,15,0.7572315614,184.1,46.025,8.8,32.09216472,,292.989,102,18,0.9105625253,213.1,35.51666667,8,33.7004864,,293.416,111,18,0.8915304606,202.2,50.55,9.1,37.1500038,,401.117,108,13,0.6571630775,144,72,9.5,27.061776
258.801,139,20,0.9841551028,225.4,56.35,8.6,39.39297768,,248.609,92,14,0.706143448,214.9,35.81666667,7.1,30.25031254,,260.601,148,20,1.047559187,258.7,43.11666667,8.1,40.00671324,,437.112,418,34,1.713450587,215.2,26.9,9.2,39.28596512,,315.368,191,24,1.12349031,215.1,35.85,8.4,38.59771608,,318.409,158,21,1.024540177,341.1,56.85,7.5,52.43645025,,313.918,140,21,1.029664133,270.1,45.01666667,7.7,42.41690915,,312.384,102,16,0.7862021522,184.1,46.025,8.9,33.34490999,,312.682,121,19,0.9648098309,263.5,43.91666667,8.1,42.03175455,,313.142,128,17,0.8618067525,206,51.5,8.9,36.1656484,,421.076,122,14,0.7014379478,144,72,9.6,27.5913216
278.925,162,23,1.142913934,225.4,56.35,8.6,39.00916656,,268.492,107,15,0.7544133179,244.9,40.81666667,7.2,35.05929624,,285.551,176,28,1.122244489,258.7,43.11666667,8.2,52.927433,,457.176,454,36,1.794258373,215.2,26.9,9.2,39.72350976,,335.18,214,23,1.160912578,215.1,35.85,8.6,36.64942632,,337.659,180,22,1.142857143,319.6,53.26666667,7.5,46.14225,,333.678,162,22,1.113360324,261.2,43.53333333,7.8,40.2582336,,331.715,119,17,0.8794164813,171.2,42.8,9,29.7852048,,332.961,143,22,1.084866118,263.5,43.91666667,8.3,44.35118695,,333.137,147,19,0.9502375594,206,51.5,8.9,36.658833,,441.139,136,14,0.6978019239,144,72,9.4,27.1572768
299.03,185,23,1.143994031,225.4,56.35,8.8,39.8786696,,288.388,124,17,0.8544431041,244.9,40.81666667,7.2,35.08221888,,300.923,194,18,1.170960187,246.9,41.15,8.2,31.12184376,,477.518,491,37,1.818896864,197.2,24.65,9.2,36.90527008,,355.345,239,25,1.239771882,215.1,35.85,8.8,38.1699252,,357.715,205,25,1.246509773,319.6,53.26666667,7.8,49.99720128,,353.818,185,23,1.142005958,261.2,43.53333333,7.9,41.5584872,,352.259,137,18,0.8761682243,171.2,42.8,9.1,32.00590848,,352.603,165,22,1.120048875,263.5,43.91666667,8.4,43.4756028,,353.628,168,21,1.024840174,206,51.5,9.1,38.4124286,,461.139,151,15,0.75,140.5,70.25,9.6,26.976
323.844,216,31,1.249294753,225.4,56.35,8.8,49.21906528,,309.037,144,20,0.9685699065,244.9,40.81666667,7.6,38.43274476,,320.468,218,24,1.227935533,239.4,39.9,8.4,39.3042132,,497.146,530,39,1.986957408,197.2,24.65,9.4,36.38403104,,374.355,264,25,1.315097317,215.1,35.85,8.8,35.9836488,,377.046,230,25,1.293259531,319.6,53.26666667,8,49.4255008,,373.593,210,25,1.264222503,243.2,40.53333333,8.1,38.955168,,372.155,157,20,1.005227181,171.2,42.8,9.1,30.99637632,,372.79,189,24,1.188883935,263.5,43.91666667,8.4,44.6819058,,373.233,190,22,1.122162714,187.6,46.9,9.1,33.4688718,,481.328,168,17,0.8420426965,140.5,70.25,9.6,27.2309232
338.612,235,19,1.286565547,209,52.25,8.9,27.4699568,,328.856,165,21,1.059589283,261.3,43.55,7.5,38.84028525,,340.629,245,27,1.339219285,239.4,39.9,8.4,40.54296456,,517.217,568,38,1.89327886,197.2,24.65,9.4,37.20521128,,394,291,27,1.37439552,193.7,32.28333333,8.7,33.10555755,,397.222,258,28,1.38778747,300.7,50.11666667,7.9,47.92869328,,395.057,238,28,1.304509877,243.2,40.53333333,8.1,42.28236288,,392.368,178,21,1.038935339,171.2,42.8,9.1,31.49023696,,392.321,212,23,1.177615073,233.7,38.95,8.4,38.34091548,,394.002,214,24,1.155568395,187.6,46.9,9.2,35.84563248,,500.838,185,17,0.8713480267,140.5,70.25,9.7,26.5892035
359.58,263,28,1.33536818,209,52.25,9,39.440808,,348.657,188,23,1.161557497,261.3,43.55,7.7,39.83981001,,360.911,272,27,1.331229662,239.4,39.9,8.6,41.75739288,,537.331,608,40,1.988664612,185.5,23.1875,9.3,34.6996671,,418.407,325,34,1.393042979,193.7,32.28333333,8.9,42.07595951,,417.364,286,28,1.390130076,300.7,50.11666667,7.8,47.24225532,,413.618,263,25,1.346910188,243.2,40.53333333,8.1,36.56368512,,412.095,200,22,1.115222791,165,41.25,9.2,29.945586,,412.518,238,26,1.287319899,233.7,38.95,8.5,40.12033065,,413.347,238,24,1.240630654,187.6,46.9,9.2,33.3879224,,521.337,204,19,0.9268744817,135.1,67.55,9.8,27.14026602
378.476,290,27,1.428873836,209,52.25,9,35.543376,,369,212,24,1.179766996,261.3,43.55,7.8,41.46188202,,386.821,309,37,1.428020069,221.2,36.86666667,8.6,49.2891112,,558.135,650,42,2.01884253,185.5,23.1875,9.3,35.8900206,,435.362,351,26,1.533470953,186.8,31.13333333,8.9,28.1880266,,437.655,316,30,1.478488,300.7,50.11666667,7.8,47.59172886,,433.432,291,28,1.413142223,243.2,40.53333333,8.2,39.51387136,,431.943,224,24,1.209189843,165,41.25,9.2,30.129264,,432.501,266,28,1.401191012,217.7,36.28333333,8.7,37.84760217,,433.354,264,26,1.299545159,187.6,46.9,9.2,34.53048144,,542.322,224,20,0.9530617107,135.1,67.55,9.7,27.50021295
398.706,319,29,1.433514582,193.8,48.45,9.1,35.6772234,,388.561,236,24,1.226931138,240.2,40.03333333,7.8,36.64870716,,401.231,330,21,1.457321305,221.2,36.86666667,8.8,28.0499296,,577.01,690,40,2.119205298,185.5,23.1875,9.6,33.6126,,454.656,380,29,1.503057945,186.8,31.13333333,8.9,32.07666088,,456.616,346,30,1.582195032,300.7,50.11666667,7.8,44.47226706,,453.704,322,31,1.529202841,228.3,38.05,8.2,37.95040032,,451.778,249,25,1.260398286,165,41.25,9.4,30.764085,,452.859,295,29,1.424501425,217.7,36.28333333,8.8,39.00104208,,453.408,291,27,1.346364815,180.3,45.075,9.4,33.98792028,,561.97,243,19,0.967019544,135.1,67.55,9.8,26.01355904
419.112,351,32,1.568166226,193.8,48.45,9.2,36.38308176,,408.479,263,27,1.355557787,240.2,40.03333333,8.2,39.23128952,,420.436,360,30,1.562093205,221.2,36.86666667,8.8,37.3836848,,597.622,734,44,2.134678828,185.5,23.1875,9.6,36.7058496,,474.264,410,30,1.52998776,186.8,31.13333333,9,32.9649696,,477.309,378,32,1.546416663,280.1,46.68333333,8,46.3688744,,473.552,354,32,1.612253124,228.3,38.05,8.5,38.5160364,,472.194,275,26,1.273510972,151.5,37.875,9.4,29.0744256,,475.252,328,33,1.473674809,217.7,36.28333333,8.8,42.89961368,,473.3,318,27,1.35732958,180.3,45.075,9.4,33.71335944,,581.205,264,21,1.091759813,135.1,67.55,9.8,25.4667553
438.382,381,30,1.556824079,193.8,48.45,9.2,34.3576392,,430.023,293,30,1.392499072,240.2,40.03333333,8,41.3989504,,440.5,392,32,1.594896332,221.2,36.86666667,8.8,39.05577984,,618.203,780,46,2.235071182,170.8,21.35,9.6,33.74625408,,494.775,442,32,1.560138462,186.8,31.13333333,9,34.4830932,,497.985,411,33,1.596053395,280.1,46.68333333,8.2,47.48905032,,493.978,387,33,1.615587976,214.9,35.81666667,8.5,37.3111529,,491.576,302,27,1.393045093,151.5,37.875,9.4,27.6019062,,493.136,357,29,1.621561172,217.7,36.28333333,8.9,34.65078652,,493.431,347,29,1.440564304,171.5,42.875,9.3,32.10793845,,601.119,285,21,1.054534498,129.3,64.65,9.8,25.23382596
459.138,416,35,1.686259395,179.4,44.85,9.2,34.25736288,,448.773,320,27,1.44,219.9,36.65,8.2,33.809625,,460.252,426,34,1.721344674,211.5,35.25,8.9,37.1801772,,639.14,825,45,2.149305058,170.8,21.35,9.6,34.32998016,,514.439,475,33,1.678193653,171.1,28.51666667,9.2,30.95349568,,517.908,447,36,1.806956784,269.9,44.98333333,8.2,44.09318514,,513.732,420,33,1.670547737,212.4,35.4,8.5,35.6638716,,511.967,330,28,1.373154823,151.5,37.875,9.5,29.34774675,,512.687,389,32,1.636744924,200.8,33.46666667,9.1,35.72515128,,513.232,376,29,1.464572496,171.5,42.875,9.5,32.26077925,,621.563,307,22,1.07611035,129.3,64.65,9.9,26.16975108
478.934,450,34,1.717518691,179.4,44.85,9.2,32.67290208,,469.105,351,31,1.524690144,219.9,36.65,8.2,36.66225576,,480.672,461,35,1.714005877,211.5,35.25,8.9,38.437587,,658.723,869,44,2.246846755,164.6,20.575,9.6,30.94427328,,534.771,510,35,1.721424356,171.1,28.51666667,9.2,32.00500784,,537.941,482,35,1.747117257,269.9,44.98333333,8.2,44.33663494,,533.72,455,35,1.75105063,212.4,35.4,8.6,36.51088032,,550.886,389,59,1.515969064,144.2,36.05,9.5,53.3151381,,532.952,424,35,1.727115717,200.8,33.46666667,9.2,37.4367504,,532.952,406,30,1.521298174,171.5,42.875,9.5,32.12881,,641.883,330,23,1.131889764,124,62,9.9,24.944832
497.899,483,33,1.740047456,179.4,44.85,9.4,31.9818174,,488.327,383,32,1.66475913,219.9,36.65,8.2,34.66072596,,500.696,497,36,1.797842589,196.7,32.78333333,8.9,35.05461512,,679.109,915,46,2.256450505,164,20.5,9.7,32.4300488,,554.509,544,34,1.722565609,162,27,9.2,29.4175152,,559.801,522,40,1.829826167,269.9,44.98333333,8.2,48.3801148,,556.912,497,42,1.8109693,212.4,35.4,8.7,42.85603296,,572.62,423,34,1.564369191,144.2,36.05,9.5,29.7734066,,552.561,458,34,1.7338977,185.8,30.96666667,9.3,33.88317546,,553.095,438,32,1.588641215,171.5,42.875,9.4,32.4725303,,663.764,356,26,1.18824551,124,62,9.9,26.8611156
518.314,519,36,1.763409258,169.6,42.4,9.5,32.892648,,508.906,417,34,1.652169688,219.9,36.65,8.4,38.01270564,,520.364,533,36,1.830384381,196.7,32.78333333,8.9,34.43139084,,697.882,960,45,2.397059607,164,20.5,9.8,30.1719656,,575.012,580,36,1.755840609,162,27,9.4,31.2219684,,577.952,557,35,1.928268415,269.9,44.98333333,8.4,41.15122116,,573.626,529,32,1.914562642,195.5,32.58333333,8.8,28.7547656,,593.99,457,34,1.591015442,136.1,34.025,9.5,27.6303415,,573.15,495,37,1.797076109,185.8,30.96666667,9.3,35.57655666,,572.989,471,33,1.658791595,160.4,40.1,9.6,30.63357696,,681.762,378,22,1.22235804,124,62,9.9,22.0943448
538.715,557,38,1.862653791,169.6,42.4,9.6,33.21609216,,529.073,453,36,1.785094461,207.4,34.56666667,8.4,35.13414072,,541.963,574,41,1.898236029,196.7,32.78333333,8.9,37.81185737,,717.955,1009,49,2.441090021,164,20.5,9.7,31.9321284,,595.822,619,39,1.874098991,162,27,9.4,31.689468,,597.811,595,38,1.913490105,253.2,42.2,8.5,42.7405398,,593.499,567,38,1.912142102,195.5,32.58333333,8.8,34.1895092,,612.547,488,31,1.670528641,136.1,34.025,9.8,24.75095546,,592.561,532,37,1.906135696,185.8,30.96666667,9.2,33.18038696,,593.321,505,34,1.672240803,160.4,40.1,9.7,31.63415216,,701.729,403,25,1.252065909,124,62,9.9,24.5114892
562.357,602,45,1.903392268,169.6,42.4,9.7,38.89392704,,548.922,488,35,1.763313013,207.4,34.56666667,8.5,34.9918021,,560.924,610,36,1.898634038,196.7,32.78333333,9.2,34.31258404,,737.805,1058,49,2.468513854,156.7,19.5875,9.9,30.7939005,,615.713,655,36,1.809863757,162,27,9.4,30.2900148,,617.738,635,40,2.007326743,253.2,42.2,8.4,42.38233776,,613.68,607,40,1.982062336,195.5,32.58333333,8.9,35.11393095,,631.863,522,34,1.760198799,136.1,34.025,9.8,25.76329448,,613.025,572,40,1.954652072,185.8,30.96666667,9.3,35.36056416,,613.492,540,35,1.735164345,160.4,40.1,9.7,31.38365548,,722.731,430,27,1.285591848,116.2,58.1,10,24.404324
608.904,695,93,1.997980536,155.9,38.975,9.9,71.84110527,,569.184,525,37,1.826078373,192.1,32.01666667,8.7,33.86327274,,580.917,650,40,2.000700245,196.7,32.78333333,9.2,36.18013252,,757.823,1106,48,2.397841942,156.7,19.5875,9.9,31.05452394,,635.478,692,37,1.871995952,154.8,25.8,9.4,28.7604468,,638.342,676,41,1.989904873,233.8,38.96666667,8.6,41.42805072,,633.286,648,41,2.091196572,195.5,32.58333333,8.9,34.1134597,,651.799,558,36,1.805778491,126.5,31.625,9.8,24.7146592,,632.733,612,40,2.029632636,174.7,29.11666667,9.4,32.36408344,,633.238,576,36,1.823154057,157.4,39.35,9.7,30.14779788,,742.516,457,27,1.364670205,116.2,58.1,10.1,23.2200717
618.648,716,21,2.155172414,155.9,38.975,9.9,15.03898704,,589.263,563,38,1.892524528,192.1,32.01666667,8.7,33.55743033,,601.231,690,40,1.96908536,185.3,30.88333333,9.2,34.63049464,,778.323,1158,52,2.536585366,156.7,19.5875,9.9,31.802265,,654.693,730,38,1.97762165,154.8,25.8,9.4,27.9601308,,658.143,718,42,2.121104995,233.8,38.96666667,8.6,39.81347468,,654.921,692,44,2.033741622,186.9,31.15,9.1,36.79659165,,672.365,596,38,1.847709812,126.5,31.625,9.9,25.7558301,,652.714,653,41,2.051949352,174.7,29.11666667,9.5,33.16146665,,653.114,612,36,1.811229624,152.5,38.125,9.9,30.007791,,763.23,485,28,1.351742783,116.2,58.1,10.1,24.31036468
641.187,763,47,2.085274413,143.6,35.9,9.9,32.04234396,,608.945,603,40,2.032313789,192.1,32.01666667,8.8,33.27202736,,620.851,732,42,2.140672783,185.3,30.88333333,9.2,33.4473912,,798.103,1207,49,2.477249747,145.8,18.225,10.1,29.1276324,,674.485,769,39,1.970493129,154.8,25.8,9.6,29.41249536,,677.996,760,42,2.115549287,233.8,38.96666667,8.7,40.38219318,,673.696,731,39,2.07723036,186.9,31.15,9.2,32.283237,,692.403,634,38,1.896396846,126.5,31.625,9.9,25.0945893,,672.677,694,41,2.053799529,174.7,29.11666667,9.5,33.13159295,,673.366,649,37,1.826980051,152.5,38.125,9.8,30.266614,,782.323,511,26,1.361755617,115.6,57.8,10.1,22.29222308
660.469,804,41,2.126335442,143.6,35.9,9.9,27.41206248,,629.382,644,41,2.006165288,192.1,32.01666667,8.9,34.94093453,,640.645,775,43,2.172375467,185.3,30.88333333,9.4,34.47758508,,818.321,1260,53,2.621426452,145.8,18.225,9.9,29.18306556,,695.549,812,43,2.041397645,141.4,23.56666667,9.6,28.59311616,,698.061,804,44,2.192873162,233.8,38.96666667,8.9,41.7516533,,693.865,775,44,2.181565769,177.3,29.55,9.2,32.89886604,,712.538,671,37,1.837596225,126.5,31.625,9.9,25.21606725,,692.655,737,43,2.152367604,162.5,27.08333333,9.5,30.8410375,,693.555,688,39,1.93174501,147,36.75,9.9,29.3810517,,801.508,539,28,1.459473547,112.7,56.35,10.1,21.83770995
743.176,991,187,2.260993628,137.6,34.4,10,113.804832,,649.046,685,41,2.085028478,178.9,29.81666667,8.9,31.30921744,,660.848,818,43,2.128396773,171,28.5,9.4,32.4743022,,838.563,1314,54,2.667720581,145.8,18.225,10.1,29.80796436,,714.828,852,40,2.074796411,141.4,23.56666667,9.7,26.44269082,,718.329,849,45,2.220248668,228.2,38.03333333,8.7,40.23887112,,714.051,820,45,2.229267809,174.4,29.06666667,9.2,32.38803328,,732.439,710,39,1.959700518,118.3,29.575,9.9,23.30745417,,712.449,780,43,2.172375467,162.5,27.08333333,9.6,30.87864,,713.573,727,39,1.948246578,147,36.75,9.9,29.1321954,,821.669,568,29,1.438420713,112.7,56.35,10.2,23.17587594
763.264,1038,47,2.339705297,133.2,33.3,10.1,27.02478816,,669.46,728,43,2.10639757,178.9,29.81666667,9.2,33.59899432,,680.929,861,43,2.141327623,171,28.5,9.4,32.2781994,,858.11,1363,49,2.506778534,145.4,18.175,10.1,28.70555138,,734.173,892,40,2.067717757,141.4,23.56666667,9.7,26.5332151,,737.797,893,44,2.26011917,228.2,38.03333333,8.7,38.65059912,,733.838,865,45,2.274220448,174.4,29.06666667,9.2,31.74784576,,752.468,751,41,2.047031804,118.3,29.575,10.1,23.93125007,,732.431,825,45,2.252026824,162.5,27.08333333,9.7,31.4966275,,733.781,767,40,1.979414093,147,36.75,9.9,29.4087024,,841.518,598,30,1.511411154,108.4,54.2,10.2,21.94664232
780.522,1079,41,2.375709816,127.6,31.9,10.1,22.24142008,,689.844,773,45,2.207613815,166.8,27.8,9.2,31.28047104,,701.447,906,45,2.193196218,171,28.5,9.4,32.9806332,,880.314,1422,59,2.657178887,143.6,17.95,10,31.884944,,755.065,936,44,2.106069309,137.2,22.86666667,9.8,28.09054752,,759.449,944,51,2.355440606,228.2,38.03333333,9,44.4688776,,753.848,912,47,2.348825587,174.4,29.06666667,9.4,32.8035936,,772.056,791,40,2.042066571,110.1,27.525,10.1,21.78205188,,752.715,872,47,2.317097219,154.9,25.81666667,9.6,30.16311936,,753.723,809,42,2.106107712,147,36.75,9.9,29.0215926,,861.825,627,29,1.428078988,108.4,54.2,10.3,22.67317164
